id,host_since,host_is_superhost,neighbourhood,latitude,longitude,room_type,accommodates,bedrooms,beds,price,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month
48590799,2013-2016,f,Millbrae,37.59854,-122.38659,Private room,Couple,1.0,2.0,191.0,1,365,1,5.0,5.0,5.0,5.0,4.0,4.0,0.17
48603840,2013-2016,f,Millbrae,37.59824,-122.38527,Private room,Small groups,1.0,2.0,176.0,1,365,77,4.34,4.58,4.69,4.43,4.52,4.4,5.13
48603950,2013-2016,f,Millbrae,37.59852,-122.38497,Private room,Couple,1.0,1.0,186.0,1,365,8,4.75,4.63,4.5,4.88,4.75,4.88,0.53
48604261,2013-2016,f,Millbrae,37.59812,-122.38518,Private room,Couple,1.0,1.0,191.0,1,365,1,5.0,5.0,5.0,5.0,4.0,5.0,0.08
48639307,2017-2020,f,Menlo Park,37.48703,-122.18419,Entire home/apt,Medium groups,3.0,1.0,46.0,1,365,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48639570,2017-2020,f,Menlo Park,37.48581,-122.18485,Entire home/apt,Medium groups,3.0,4.0,46.0,1,365,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48648800,2017-2020,t,Palo Alto,37.44832,-122.15285,Entire home/apt,Small groups,2.0,4.0,241.0,1,1125,49,4.86,4.96,4.92,4.98,4.92,4.76,3.25
48656476,2017-2020,f,Millbrae,37.60544,-122.39163,Entire home/apt,Medium groups,4.0,5.0,288.0,2,1125,99,4.41,4.45,4.27,4.7,4.66,4.47,6.51
48703236,2013-2016,t,Daly City,37.70682,-122.45211,Private room,Couple,1.0,1.0,120.0,60,365,2,5.0,5.0,5.0,5.0,5.0,5.0,0.15
48705798,2013-2016,t,San Bruno,37.61707,-122.4112,Entire home/apt,Small groups,2.0,3.0,175.0,3,29,53,4.91,5.0,4.94,4.98,4.96,4.87,3.63
48718578,2009-2012,f,Palo Alto,37.43622,-122.12165,Entire home/apt,Couple,1.0,1.0,110.0,14,365,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48755922,2009-2012,t,Redwood City,37.48313,-122.20064,Entire home/apt,Small groups,1.0,2.0,141.0,1,30,4,5.0,5.0,5.0,5.0,4.75,5.0,0.42
48760198,2021-2022,t,Redwood City,37.47221,-122.2543,Private room,Single,1.0,1.0,85.0,21,1125,3,5.0,5.0,5.0,5.0,5.0,4.67,0.21
48761665,2021-2022,t,Redwood City,37.47212,-122.25588,Private room,Single,1.0,1.0,63.0,21,1125,3,5.0,5.0,5.0,5.0,5.0,5.0,0.32
48786573,2013-2016,t,Pacifica,37.63429,-122.49234,Private room,Couple,1.0,1.0,90.0,2,1125,32,5.0,5.0,5.0,5.0,5.0,4.97,2.42
48787757,2013-2016,f,Unincorporated Areas,37.34295,-122.19258,Entire home/apt,Couple,1.0,1.0,155.0,1,30,39,4.92,4.92,4.97,4.9,4.92,4.9,3.16
48803459,2013-2016,t,San Carlos,37.49636,-122.28705,Entire home/apt,Small groups,2.0,2.0,250.0,2,520,46,4.89,4.91,4.83,4.96,4.98,4.76,3.2
48814476,2013-2016,t,Daly City,37.707516,-122.452805,Private room,Single,1.0,1.0,95.0,31,365,4,5.0,5.0,5.0,5.0,5.0,4.75,0.29
48819231,2013-2016,f,San Bruno,37.63088,-122.4528,Entire home/apt,Small groups,1.0,2.0,135.0,21,180,23,4.61,4.3,4.43,4.83,4.74,4.39,1.54
48834915,2021-2022,f,Menlo Park,37.43124,-122.19375,Entire home/apt,Medium groups,3.0,3.0,323.0,7,1125,1,5.0,5.0,5.0,5.0,5.0,5.0,0.1
48867782,2017-2020,f,Pacifica,37.63284,-122.48417,Entire home/apt,Medium groups,4.0,5.0,560.0,5,25,1,5.0,5.0,5.0,5.0,5.0,5.0,0.18
48905947,2017-2020,f,Menlo Park,37.45889,-122.19225,Entire home/apt,Couple,1.0,1.0,135.0,30,1125,22,4.77,4.64,4.77,4.95,4.91,4.59,1.5
48927102,2013-2016,f,Redwood City,37.482265,-122.229172,Entire home/apt,Couple,1.0,1.0,496.0,31,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48932503,2013-2016,f,Redwood City,37.482265,-122.229172,Entire home/apt,Couple,1.0,1.0,255.0,31,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48938865,2009-2012,f,San Carlos,37.47942,-122.28321,Entire home/apt,Small groups,2.0,2.0,163.0,183,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48955205,2013-2016,t,Half Moon Bay,37.49383,-122.45229,Entire home/apt,Couple,2.0,2.0,300.0,1,1125,36,4.92,4.94,4.94,4.97,4.89,4.72,2.55
48959206,2013-2016,f,Unincorporated Areas,37.44498,-122.15359,Entire home/apt,Couple,1.0,1.0,272.0,31,365,4,4.75,5.0,4.5,5.0,5.0,4.25,0.37
48975239,2013-2016,f,South San Francisco,37.6598,-122.41035,Entire home/apt,Single,1.6826220231077575,1.0,110.0,7,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48984106,2017-2020,t,Daly City,37.70485,-122.44128,Entire home/apt,Couple,1.6826220231077575,1.0,97.0,1,14,75,4.8,4.85,4.76,4.92,4.87,4.77,5.29
48994314,2021-2022,f,South San Francisco,37.64991,-122.45728,Entire home/apt,Large Groups,3.0,4.0,430.0,2,1125,27,4.7,4.89,4.85,4.81,4.89,4.7,2.01
49017606,2013-2016,f,San Mateo,37.5227,-122.351,Entire home/apt,Couple,1.0,2.0,135.0,28,1125,10,5.0,5.0,5.0,5.0,4.8,4.9,0.72
49032064,2021-2022,t,San Bruno,37.63246,-122.42171,Entire home/apt,Small groups,1.0,1.0,275.0,2,1125,29,4.72,4.76,4.69,4.76,4.83,4.72,2.01
49082591,2013-2016,f,East Palo Alto,37.45582,-122.1368,Private room,Medium groups,3.0,3.0,223.0,2,1125,83,4.67,4.67,4.54,4.82,4.55,4.59,5.75
49085965,2013-2016,f,San Mateo,37.560471,-122.32547,Entire home/apt,Couple,1.0,1.0,280.0,31,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49089188,2013-2016,f,San Mateo,37.560471,-122.32547,Entire home/apt,Couple,1.0,1.0,381.0,31,1125,2,5.0,5.0,5.0,5.0,5.0,5.0,0.18
49093030,2017-2020,f,San Francisco,37.72299,-122.42622,Entire home/apt,Small groups,2.0,2.0,307.0,2,1125,39,4.79,4.82,4.69,5.0,4.77,4.79,2.91
49098015,2013-2016,t,Half Moon Bay,37.49376,-122.45254,Entire home/apt,Couple,1.0,2.0503137606454507,352.0,2,30,100,4.87,4.84,4.93,4.94,4.89,4.8,7.08
49119228,2021-2022,f,South San Francisco,37.64937,-122.45734,Entire home/apt,Small groups,1.0,1.0,198.0,2,1125,19,4.79,4.79,4.95,5.0,4.79,4.74,1.48
49128746,2013-2016,t,East Palo Alto,37.46316,-122.14404,Private room,Single,1.0,1.0,59.0,4,28,21,5.0,5.0,4.86,5.0,4.67,4.9,1.54
49142320,2013-2016,t,Menlo Park,37.45606,-122.1635,Entire home/apt,Single,1.0,1.0,99.0,15,1125,1,5.0,5.0,5.0,5.0,5.0,5.0,0.15
49156199,2013-2016,f,Palo Alto,37.44761,-122.13463,Entire home/apt,Medium groups,3.0,5.0,510.0,7,1125,11,5.0,5.0,5.0,5.0,5.0,4.91,0.83
49160675,2013-2016,f,Palo Alto,37.44311,-122.15543,Entire home/apt,Small groups,2.0,4.0,275.0,2,31,65,4.88,4.89,4.78,5.0,4.98,4.72,4.86
49161676,2013-2016,t,San Francisco,37.71984,-122.47423,Entire home/apt,Couple,1.0,1.0,171.0,2,9,52,4.92,4.94,4.98,5.0,4.92,4.92,3.71
49162986,2013-2016,f,East Palo Alto,37.43752677477436,-122.130895759056,Entire home/apt,Small groups,2.0,3.0,300.0,7,150,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49168380,2013-2016,f,Foster City,37.535004,-122.262589,Entire home/apt,Small groups,2.0,2.0,292.0,31,1125,1,5.0,5.0,5.0,5.0,5.0,5.0,0.08
49168471,2013-2016,f,Foster City,37.53603,-122.26165,Entire home/apt,Couple,1.0,1.0,218.0,31,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49173692,2017-2020,f,Burlingame,37.58018,-122.34816,Entire home/apt,Small groups,1.0,2.0,188.0,1,1125,22,4.73,4.82,4.95,4.91,4.77,4.73,1.66
49181732,2013-2016,t,Pacifica,37.61026,-122.49369,Entire home/apt,Medium groups,2.0,6.0,208.0,2,1125,29,4.9,4.9,5.0,5.0,4.59,4.83,2.94
49193193,2021-2022,f,East Palo Alto,37.4813,-122.13396,Entire home/apt,Small groups,2.0,3.0,299.0,5,1125,4,3.5,3.75,3.75,4.0,2.75,3.25,0.29
49193755,2021-2022,f,San Mateo,37.57224,-122.3318,Private room,Couple,1.0,1.0,100.0,1,365,2,5.0,5.0,5.0,5.0,5.0,5.0,0.29
49209960,2021-2022,f,East Palo Alto,37.48094,-122.13445,Entire home/apt,Small groups,3.0,5.0,399.0,30,1125,5,4.6,4.8,4.4,5.0,4.8,4.6,0.39
49216067,2017-2020,t,other,37.52474,-122.51088,Entire home/apt,Small groups,3.0,3.0,359.0,2,180,42,4.9,4.95,4.86,5.0,4.88,4.83,3.3
49216230,2017-2020,t,other,37.52522,-122.51295,Entire home/apt,Medium groups,5.0,5.0,844.0,2,180,12,4.83,4.75,5.0,5.0,4.92,4.67,1.08
49216297,2017-2020,t,other,37.52312,-122.51299,Entire home/apt,Small groups,2.0,2.0,288.0,2,180,58,4.88,4.93,4.97,5.0,4.93,4.83,4.18
49247318,2013-2016,f,South San Francisco,37.65373,-122.41366,Entire home/apt,Small groups,1.0,1.0,88.0,1,5,50,4.44,4.6,4.52,4.78,4.42,4.42,3.63
49250095,2021-2022,t,Redwood City,37.47312,-122.25392,Private room,Single,1.0,1.0,60.0,21,1125,4,5.0,4.5,5.0,5.0,4.25,4.75,0.4
49283009,2013-2016,f,South San Francisco,37.664059,-122.445396,Entire home/apt,Small groups,2.0,2.0,272.0,31,1125,1,5.0,5.0,5.0,5.0,4.0,3.0,0.47
49283582,2013-2016,f,South San Francisco,37.664059,-122.445396,Entire home/apt,Couple,1.0,1.0,243.0,31,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49284674,2013-2016,f,South San Francisco,37.664059,-122.445396,Entire home/apt,Couple,1.0,1.0,243.0,31,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49290529,2021-2022,f,South San Francisco,37.6435,-122.40345,Private room,Small groups,1.0,2.0,186.0,1,28,9,4.67,4.67,4.67,4.33,4.89,4.56,2.31
49301277,2013-2016,f,Redwood City,37.483192,-122.228432,Entire home/apt,Couple,1.0,1.0,220.0,31,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49303372,2013-2016,f,Palo Alto,37.431381,-122.188393,Entire home/apt,Couple,1.0,1.0,221.0,31,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49319722,2013-2016,t,East Palo Alto,37.46258,-122.14549,Private room,Single,1.0,1.0,58.0,4,28,14,4.5,4.86,4.93,5.0,4.29,4.64,1.03
49332435,2013-2016,f,Redwood City,37.483192,-122.228432,Entire home/apt,Small groups,2.0,2.0,295.0,31,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49340394,2013-2016,t,East Palo Alto,37.46299,-122.14383,Private room,Couple,1.0,1.0,58.0,4,28,27,4.7,4.85,4.74,4.93,4.81,4.78,2.07
49354524,2013-2016,f,Menlo Park,37.424782,-122.198318,Entire home/apt,Small groups,2.0,2.0,420.0,31,1125,1,5.0,5.0,5.0,5.0,5.0,5.0,0.55
49356114,2013-2016,f,Menlo Park,37.424782,-122.198318,Entire home/apt,Couple,1.0,1.0,275.0,31,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49368567,2013-2016,f,Foster City,37.55275,-122.276,Private room,Single,1.0,1.0,69.0,1,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49400783,2021-2022,f,Daly City,37.6881,-122.46308,Entire home/apt,Small groups,2.0,2.0,198.0,30,180,18,4.11,4.72,4.56,4.83,4.83,4.33,1.41
49405242,2013-2016,t,Millbrae,37.60671,-122.40993,Entire home/apt,Small groups,2.0,3.0,325.0,29,1125,4,5.0,5.0,5.0,5.0,5.0,5.0,0.39
49418300,2013-2016,t,East Palo Alto,37.46466,-122.14439,Private room,Single,1.0,1.0,67.0,4,28,15,4.87,5.0,4.8,5.0,4.53,4.87,1.55
49444697,2021-2022,f,Daly City,37.71789,-122.43813,Entire home/apt,Small groups,2.0,2.0,170.0,1,28,28,4.54,4.68,4.82,4.79,4.46,4.46,2.97
49471126,2013-2016,f,South San Francisco,37.65395,-122.41277,Entire home/apt,Couple,1.0,1.0,75.0,1,365,93,4.44,4.58,4.6,4.57,4.65,4.47,6.8
49484874,2013-2016,f,South San Francisco,37.65571,-122.41323,Entire home/apt,Small groups,2.0,2.0,120.0,1,5,54,4.09,4.41,4.41,4.41,4.17,4.13,3.99
49495301,2013-2016,f,South San Francisco,37.65376,-122.41318,Entire home/apt,Couple,1.0,1.0,99.0,1,5,67,4.43,4.69,4.45,4.67,4.54,4.49,4.94
49495539,2013-2016,f,South San Francisco,37.65581,-122.41458,Entire home/apt,Small groups,1.0,1.0,85.0,1,5,71,4.72,4.85,4.85,4.89,4.76,4.72,5.21
49513955,2009-2012,t,East Palo Alto,37.46902,-122.14787,Entire home/apt,Small groups,4.0,4.0,199.0,30,365,3,5.0,5.0,5.0,5.0,4.67,4.67,0.39
49531586,2013-2016,f,Daly City,37.70269,-122.42218,Entire home/apt,Medium groups,4.0,4.0,335.0,2,1125,51,4.49,4.67,4.35,4.65,4.8,4.59,3.92
49533104,2021-2022,f,Burlingame,37.57824,-122.34968,Entire home/apt,Couple,1.0,2.0503137606454507,165.0,4,1125,4,4.5,4.75,4.5,4.25,5.0,4.75,0.31
49533115,2013-2016,f,Pacifica,37.65414,-122.4932,Private room,Single,1.0,1.0,90.0,1,5,6,4.83,5.0,4.5,5.0,5.0,4.67,0.53
49546836,2017-2020,f,Daly City,37.68964,-122.45354,Entire home/apt,Small groups,3.0,4.0,234.0,2,63,64,4.83,4.97,4.77,4.95,4.75,4.78,4.81
49552836,2013-2016,t,East Palo Alto,37.46427,-122.14617,Entire home/apt,Small groups,1.0,2.0,122.0,2,183,30,4.87,4.9,4.77,5.0,4.5,4.83,2.51
49553458,2013-2016,t,East Palo Alto,37.46424,-122.14515,Entire home/apt,Medium groups,3.0,7.0,252.0,2,1125,52,4.63,4.63,4.56,4.92,4.23,4.62,3.99
49553480,2009-2012,t,East Palo Alto,37.46898,-122.14597,Entire home/apt,Single,1.0,1.0,59.0,30,365,3,4.67,5.0,4.67,4.67,4.67,4.67,0.33
49567304,2013-2016,t,East Palo Alto,37.4639,-122.14585,Private room,Single,1.0,1.0,56.0,4,28,8,4.75,4.75,4.88,5.0,4.38,4.75,0.73
49570848,2021-2022,f,East Palo Alto,37.43505,-122.12574,Entire home/apt,Medium groups,6.0,7.0,650.0,4,365,8,4.63,4.75,4.75,5.0,4.75,4.75,0.63
49579733,2013-2016,f,San Mateo,37.560226,-122.325821,Entire home/apt,Couple,1.0,1.0,244.0,31,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49595110,2017-2020,f,East Palo Alto,37.46958,-122.13341,Private room,Couple,1.0,1.0,70.0,3,90,19,4.79,5.0,4.95,4.89,4.58,4.89,1.44
49595336,2021-2022,t,Daly City,37.71493,-122.44787,Entire home/apt,Small groups,3.0,3.0,328.0,2,28,53,4.92,4.98,4.98,4.94,4.75,4.83,4.13
49597790,2013-2016,t,East Palo Alto,37.46368,-122.12697,Private room,Single,1.0,1.0,70.0,30,1125,5,5.0,5.0,5.0,5.0,5.0,4.8,0.47
49606534,2013-2016,f,San Mateo,37.567497,-122.31778,Entire home/apt,Small groups,2.0,2.0,278.0,31,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49615500,2013-2016,f,San Francisco,37.72225,-122.41058,Private room,Couple,1.0,1.0,70.0,1,3,92,4.68,4.78,4.79,4.78,4.76,4.74,7.1
49618152,2009-2012,t,Unincorporated Areas,37.49333,-122.46086,Entire home/apt,Medium groups,3.0,4.0,545.0,1,1125,38,4.92,4.79,4.89,4.92,4.95,4.68,2.94
49620009,2017-2020,f,East Palo Alto,37.46948,-122.13359,Private room,Couple,1.6826220231077575,1.0,96.0,5,1125,1,5.0,5.0,5.0,5.0,5.0,5.0,0.08
49631960,2013-2016,f,South San Francisco,37.64347,-122.45205,Private room,Single,1.0,1.0,41.0,30,1125,1,3.0,3.0,1.0,5.0,5.0,4.0,0.1
49632953,2021-2022,t,Belmont,37.52361,-122.28738,Private room,Single,1.0,1.0,50.0,3,1125,20,4.95,4.9,4.9,5.0,4.95,4.9,1.53
49638065,2013-2016,t,East Palo Alto,37.46449,-122.14415,Private room,Couple,1.0,1.0,50.0,4,120,19,5.0,5.0,4.95,5.0,4.95,5.0,1.55
49660354,2013-2016,t,Belmont,37.51588,-122.29858,Entire home/apt,Small groups,3.0,3.0,297.0,2,1125,44,4.89,4.93,4.95,4.98,4.89,4.82,3.43
49671221,2017-2020,t,San Mateo,37.56697,-122.30986,Entire home/apt,Small groups,3.0,3.0,222.0,29,1125,3,5.0,5.0,5.0,5.0,5.0,5.0,0.35
49676223,2009-2012,t,Belmont,37.51143,-122.31553,Entire home/apt,Couple,1.6826220231077575,1.0,134.0,2,1125,50,4.9,4.98,4.88,4.94,4.86,4.9,3.79
49711853,2017-2020,f,Burlingame,37.58853,-122.35975,Entire home/apt,Couple,1.0,2.0503137606454507,250.0,2,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49730736,2013-2016,f,East Palo Alto,37.46996,-122.12967,Entire home/apt,Small groups,2.0,2.0,162.0,5,1125,10,4.5,4.7,4.8,4.6,4.4,4.6,0.79
49730825,2017-2020,t,other,37.54157,-122.509,Entire home/apt,Small groups,1.0,2.0,268.0,2,1125,52,4.94,4.88,4.98,4.94,4.94,4.81,4.08
49738276,2013-2016,t,Pacifica,37.58654,-122.47183,Entire home/apt,Large Groups,4.0,10.0,813.0,2,30,93,4.78,4.74,4.62,4.92,4.87,4.69,7.06
49740577,2013-2016,f,East Palo Alto,37.45524,-122.12855,Private room,Single,1.0,1.0,26.0,4,29,19,4.68,4.89,4.63,4.89,4.68,4.84,1.53
49741620,2013-2016,f,East Palo Alto,37.47057,-122.12967,Entire home/apt,Small groups,2.0,2.0,125.0,5,1125,13,4.23,4.31,4.31,4.46,4.46,4.23,1.1
49744171,2013-2016,f,Palo Alto,37.43346,-122.184624,Entire home/apt,Couple,1.0,1.0,265.0,31,1125,1,5.0,5.0,5.0,5.0,5.0,5.0,0.2
49744209,2013-2016,f,Palo Alto,37.431301,-122.189774,Entire home/apt,Couple,1.0,1.0,219.0,31,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49760045,2017-2020,f,South San Francisco,37.65817,-122.41692,Entire home/apt,Small groups,3.0,3.0,253.0,1,365,44,4.55,4.52,4.84,4.77,4.7,4.52,3.33
49794112,2009-2012,t,Unincorporated Areas,37.49338,-122.46117,Entire home/apt,Small groups,2.0,2.0,261.0,1,1125,46,4.65,4.8,4.85,4.78,4.93,4.61,3.65
49798563,2017-2020,t,Daly City,37.69101,-122.46666,Private room,Single,1.0,1.0,80.0,5,365,4,5.0,4.75,5.0,5.0,4.75,5.0,0.32
49818176,2013-2016,f,Menlo Park,37.44898,-122.18598,Entire home/apt,Small groups,2.0,3.0,387.0,1,7,6,4.83,4.5,4.83,4.17,5.0,4.5,0.47
49835338,2021-2022,f,other,37.72212,-122.40008,Entire home/apt,Small groups,3.0,3.0,267.0,2,28,12,4.58,4.5,5.0,4.92,4.42,4.5,2.37
49837563,2013-2016,f,Unincorporated Areas,37.70982,-122.44068,Entire home/apt,Couple,1.0,2.0,128.0,30,1125,16,4.38,4.5,4.63,4.81,4.5,4.38,1.3
49838221,2013-2016,t,South San Francisco,37.64467,-122.44054,Entire home/apt,Small groups,1.0,3.0,139.0,1,365,79,4.99,4.96,5.0,4.96,4.95,4.95,6.09
49840730,2021-2022,f,San Bruno,37.61705,-122.40749,Private room,Small groups,1.0,2.0,105.0,1,28,21,4.48,4.67,4.76,4.67,4.38,4.43,1.74
49844445,2013-2016,f,San Mateo,37.559887,-122.32119,Entire home/apt,Couple,1.0,1.0,234.0,31,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49860333,2017-2020,t,Redwood City,37.48574,-122.19406,Private room,Couple,1.0,1.0,104.0,1,1125,56,4.91,4.98,5.0,4.98,4.91,4.96,4.38
49860579,2017-2020,t,Redwood City,37.48371,-122.19375,Private room,Couple,1.0,1.0,97.0,1,1125,44,4.93,4.91,4.95,4.98,4.89,4.89,3.57
49860701,2017-2020,t,Redwood City,37.48376,-122.19434,Private room,Couple,1.0,1.0,102.0,1,1125,47,4.85,4.85,4.98,4.81,4.79,4.81,3.67
49860830,2017-2020,t,Redwood City,37.48453,-122.19257,Private room,Small groups,1.0,2.0,103.0,1,1125,38,4.95,4.97,4.87,4.97,4.84,4.97,2.99
49860944,2017-2020,t,Redwood City,37.48371,-122.19456,Private room,Couple,1.0,1.0,100.0,1,1125,39,4.95,4.97,5.0,4.97,4.77,4.9,3.05
49861016,2017-2020,t,Redwood City,37.4837,-122.1941,Entire home/apt,Large Groups,5.0,6.0,538.0,1,1125,31,4.68,4.74,4.74,4.94,4.68,4.61,2.96
49876982,2013-2016,f,Daly City,37.68808,-122.46015,Entire home/apt,Small groups,4.0,8.0,216.0,2,30,27,4.63,4.85,4.56,4.93,4.89,4.63,2.13
49888059,2013-2016,f,San Mateo,37.54284,-122.29714,Entire home/apt,Small groups,2.0,2.0,305.0,30,365,2,5.0,5.0,5.0,5.0,5.0,5.0,0.22
49904281,2017-2020,f,Daly City,37.70303,-122.45503,Private room,Medium groups,3.0,4.0,174.0,2,28,44,4.73,4.86,4.95,4.93,4.66,4.8,3.65
49933964,2021-2022,f,San Francisco,37.71018,-122.40372,Entire home/apt,Couple,1.0,1.0,95.0,30,365,1,5.0,5.0,5.0,5.0,5.0,5.0,0.34
49941559,2013-2016,f,Palo Alto,37.431618,-122.189148,Entire home/apt,Small groups,2.0,2.0,317.0,31,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49944659,2013-2016,f,Menlo Park,37.486259,-122.183655,Entire home/apt,Small groups,1.0,2.0,286.0,3,1125,6,4.5,4.67,5.0,4.0,4.67,4.5,0.48
49949275,2017-2020,f,Half Moon Bay,37.47868,-122.44786,Entire home/apt,Medium groups,4.0,7.0,,2,1125,11,5.0,5.0,5.0,5.0,5.0,4.82,1.71
49949650,2013-2016,f,Millbrae,37.60098,-122.39261,Private room,Single,1.0,1.0,93.0,30,180,2,3.0,5.0,5.0,3.0,5.0,3.0,0.16
49960301,2013-2016,f,Millbrae,37.60142,-122.39136,Private room,Single,1.0,1.0,90.0,30,188,1,5.0,5.0,5.0,5.0,5.0,5.0,0.09
49985193,2013-2016,t,Unincorporated Areas,37.44788,-122.156,Entire home/apt,Small groups,1.6826220231077575,2.0,200.0,4,30,26,4.85,4.92,4.92,4.92,5.0,4.81,2.22
49986215,2009-2012,t,Half Moon Bay,37.35534,-122.39741,Entire home/apt,Couple,1.0,2.0,361.0,2,7,63,5.0,5.0,4.98,4.98,5.0,4.81,5.08
49987735,2013-2016,f,Pacifica,37.65008,-122.47906,Entire home/apt,Small groups,2.0,2.0,300.0,30,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49999793,2013-2016,f,Menlo Park,37.48509,-122.18303,Entire home/apt,Small groups,1.0,2.0,286.0,3,1125,1,5.0,5.0,5.0,4.0,5.0,5.0,0.18
50002408,2013-2016,f,Menlo Park,37.486259,-122.183655,Entire home/apt,Small groups,1.0,2.0,286.0,3,1125,8,4.25,4.5,4.5,3.88,4.38,4.38,0.65
50002968,2013-2016,f,Menlo Park,37.48515,-122.18297,Entire home/apt,Small groups,1.0,2.0,286.0,3,1125,43,4.67,4.84,4.95,4.44,4.51,4.65,4.45
50003847,2013-2016,f,Menlo Park,37.48736,-122.18416,Entire home/apt,Small groups,1.0,2.0,286.0,3,1125,2,5.0,5.0,5.0,5.0,5.0,5.0,0.2
50004212,2013-2016,f,Redwood City,37.48507,-122.18345,Entire home/apt,Small groups,1.0,2.0,389.0,3,1125,2,3.0,3.0,3.0,3.0,3.5,3.0,0.21
50005423,2013-2016,f,Menlo Park,37.4855,-122.18287,Entire home/apt,Small groups,1.0,2.0,286.0,3,1125,1,4.0,5.0,5.0,5.0,5.0,4.0,0.23
50013296,2021-2022,t,Daly City,37.68707,-122.4735,Private room,Couple,1.0,1.0,94.0,1,90,5,5.0,5.0,5.0,5.0,5.0,5.0,0.45
50024006,2021-2022,t,Daly City,37.68554,-122.47136,Private room,Couple,1.0,1.0,80.0,1,90,32,4.81,4.84,4.91,4.97,4.63,4.88,2.56
50024309,2021-2022,t,Daly City,37.68592015249784,-122.47199922423394,Private room,Single,1.0,1.0,60.0,1,90,2,5.0,5.0,5.0,5.0,4.5,5.0,1.43
50029529,2013-2016,f,Menlo Park,37.48535,-122.18395,Entire home/apt,Small groups,1.0,1.0,286.0,27,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50030842,2021-2022,f,Unincorporated Areas,37.350582,-122.196175,Entire home/apt,Small groups,1.0,1.0,100.0,2,1125,24,4.46,4.5,4.29,4.92,4.79,4.75,1.97
50034032,2017-2020,t,Redwood City,37.48127,-122.21062,Entire home/apt,Medium groups,4.0,4.0,425.0,2,90,19,4.79,5.0,4.89,4.89,4.47,4.84,1.55
50043542,2013-2016,f,Menlo Park,37.48517,-122.1829,Entire home/apt,Small groups,1.0,2.0503137606454507,299.0,27,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50044061,2013-2016,f,Menlo Park,37.48717,-122.1841,Entire home/apt,Small groups,1.0,1.0,286.0,26,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50044353,2013-2016,f,Palo Alto,37.433098,-122.186279,Entire home/apt,Couple,1.0,1.0,212.0,31,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50045549,2013-2016,f,Menlo Park,37.48532,-122.18313,Entire home/apt,Small groups,1.0,2.0,286.0,26,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50046585,2013-2016,f,Menlo Park,37.48702,-122.18285,Entire home/apt,Small groups,1.0,2.0,286.0,27,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50055296,2021-2022,t,Redwood City,37.47076,-122.25402,Private room,Single,1.0,1.0,58.0,21,1125,3,5.0,5.0,5.0,5.0,5.0,5.0,0.26
50056153,2013-2016,f,Redwood City,37.46234,-122.22438,Entire home/apt,Small groups,2.0,2.0,215.0,2,400,35,4.69,4.49,4.8,4.86,4.49,4.43,2.75
50065283,2021-2022,t,Unincorporated Areas,37.51619,-122.46111,Entire home/apt,Medium groups,4.0,4.0,,2,29,14,5.0,4.93,5.0,5.0,5.0,4.86,1.2
50073178,2017-2020,t,Daly City,37.69318,-122.46574,Private room,Single,1.0,1.0,80.0,5,365,3,5.0,4.33,4.33,5.0,4.67,5.0,0.24
50075249,2021-2022,f,Daly City,37.69315,-122.48987,Private room,Single,1.0,2.0503137606454507,100.0,1,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
